date,t,confirmed,deaths,recovered,Population,s_si,i_si,s_sir,i_sir,r_sir,recovered_reliable
2021-08-05,561,201444210,4294008,0.0,7744776836.0,0.9739896688741723,0.02601033112582768,0.9739896688741723,0.025455891909446363,0.000554439216381315,False
2021-08-06,562,202263736,4304479,0.0,7744776836.0,0.9738838522680449,0.026116147731955128,0.9738838522680449,0.025560356507604864,0.0005557912243502636,False
2021-08-07,563,202825005,4313156,0.0,7744776836.0,0.9738113816195181,0.026188618380481893,0.9738113816195181,0.025631706788148956,0.0005569115923329363,False
2021-08-08,564,203292722,4320653,0.0,7744776836.0,0.9737509903377674,0.0262490096622327,0.9737509903377674,0.025691130062666146,0.0005578795995665536,False
2021-08-09,565,203911805,4329483,0.0,7744776836.0,0.9736710547872525,0.02632894521274751,0.9736710547872525,0.025769925489948615,0.000559019722798892,False
2021-08-10,566,204557617,4341001,0.0,7744776836.0,0.973587668007533,0.02641233199246698,0.9735876680075329,0.025851825073814172,0.0005605069186528075,False
2021-08-11,567,205288310,4351528,0.0,7744776836.0,0.9734933214543046,0.02650667854569541,0.9734933214543046,0.02594481238839404,0.0005618661573013723,False
2021-08-12,568,205994052,4362040,0.0,7744776836.0,0.973402196556203,0.026597803443796995,0.9734021965562031,0.026034579984636243,0.0005632234591607541,False
2021-08-13,569,206795847,4372514,0.0,7744776836.0,0.973298669364009,0.026701330635990967,0.973298669364009,0.02613675478150343,0.0005645758544875392,False
2021-08-14,570,207348758,4381256,0.0,7744776836.0,0.973227277894415,0.02677272210558502,0.973227277894415,0.02620701749036168,0.0005657046152233379,False
2021-08-15,571,207815449,4388700,0.0,7744776836.0,0.9731670190890442,0.026832980910955716,0.9731670190890442,0.02626631513182054,0.0005666657791351756,False
2021-08-16,572,208479793,4398564,0.0,7744776836.0,0.973081239470849,0.02691876052915103,0.973081239470849,0.026350821117449175,0.0005679394117018558,False
2021-08-17,573,209162480,4409274,0.0,7744776836.0,0.9729930914177215,0.027006908582278482,0.9729930914177215,0.02643758630310003,0.000569322279178452,False
2021-08-18,574,209898123,4420094,0.0,7744776836.0,0.9728981057240628,0.027101894275937274,0.9728981057240628,0.02653117492616155,0.0005707193497757228,False
2021-08-19,575,210609857,4431541,0.0,7744776836.0,0.9728062071432422,0.02719379285675779,0.9728062071432422,0.02662159547859695,0.0005721973781608392,False
2021-08-20,576,211395070,4442035,0.0,7744776836.0,0.9727048210069303,0.0272951789930697,0.9727048210069303,0.026721626637196495,0.0005735523558732015,False
2021-08-21,577,211954124,4450955,0.0,7744776836.0,0.9726326363576062,0.02736736364239379,0.9726326363576062,0.02679265954255315,0.0005747040998406374,False
2021-08-22,578,212402204,4458738,0.0,7744776836.0,0.9725747805911343,0.027425219408865612,0.9725747805911344,0.026849510373677603,0.0005757090351880089,False
2021-08-23,579,213086398,4468791,0.0,7744776836.0,0.9724864379552537,0.02751356204474631,0.9724864379552537,0.026936554973447914,0.0005770070712983937,False
2021-08-24,580,213763171,4479815,0.0,7744776836.0,0.9723990535135414,0.02760094648645858,0.9723990535135415,0.02702251600423003,0.0005784304822285521,False
2021-08-25,581,214500582,4491128,0.0,7744776836.0,0.9723038395369976,0.027696160463002398,0.9723038395369976,0.027116269254372095,0.0005798912086303012,False
2021-08-26,582,215237031,4502719,0.0,7744776836.0,0.9722087497732,0.02779125022679995,0.9722087497732,0.027209862396608376,0.0005813878301915735,False
2021-08-27,583,215988154,4513136,0.0,7744776836.0,0.9721117653131045,0.027888234686895504,0.9721117653131045,0.02730550182117604,0.0005827328657194635,False
2021-08-28,584,216545334,4521572,0.0,7744776836.0,0.972039822633309,0.02796017736669101,0.9720398226333089,0.027376355250735077,0.000583822115955931,False
2021-08-29,585,216992164,4528394,0.0,7744776836.0,0.9719821282659358,0.028017871734064257,0.9719821282659358,0.027433168766387937,0.0005847029676763174,False
2021-08-30,586,217664015,4537965,0.0,7744776836.0,0.971895379349314,0.028104620650685978,0.971895379349314,0.027518681882391684,0.0005859387682942915,False
2021-08-31,587,218284677,4547280,0.0,7744776836.0,0.9718152399194578,0.028184760080542107,0.9718152399194578,0.02759761856616523,0.0005871415143768773,False
2021-09-01,588,219003757,4559705,0.0,7744776836.0,0.9717223928284149,0.02827760717158513,0.9717223928284148,0.02768886135016841,0.0005887458214167193,False
2021-09-02,589,219680532,4570959,0.0,7744776836.0,0.971635008128464,0.02836499187153596,0.9716350081284642,0.027774792941754944,0.0005901989297810155,False
2021-09-03,590,220404105,4581684,0.0,7744776836.0,0.971541580904501,0.028458419095498906,0.9715415809045012,0.02786683536145211,0.0005915837340467947,False
2021-09-04,591,220900816,4589458,0.0,7744776836.0,0.971477445938379,0.028522554061620995,0.971477445938379,0.02792996655430034,0.0005925875073206564,False
2021-09-05,592,221347788,4596034,0.0,7744776836.0,0.9714197332360681,0.02858026676393184,0.9714197332360681,0.027986830168233397,0.0005934365956984432,False
2021-09-06,593,221825561,4604204,0.0,7744776836.0,0.9713580435308491,0.02864195646915087,0.9713580435308491,0.028047464968944134,0.0005944915002067336,False
2021-09-07,594,222482051,4614669,0.0,7744776836.0,0.97127327801547,0.028726721984530013,0.9712732780154699,0.028130879251070006,0.0005958427334600091,False
2021-09-08,595,223119762,4624746,0.0,7744776836.0,0.9711909372310286,0.028809062768971435,0.9711909372310286,0.02821191890053835,0.0005971438684330865,False
2021-09-09,596,223759907,4635493,0.0,7744776836.0,0.9711082821702623,0.028891717829737606,0.9711082821702623,0.028293186316414604,0.0005985315133230006,False
2021-09-10,597,224418618,4644672,0.0,7744776836.0,0.9710232298809649,0.0289767701190351,0.9710232298809649,0.028377053419851438,0.0005997166991836613,False
2021-09-11,598,224887140,4653045,0.0,7744776836.0,0.9709627346581946,0.02903726534180539,0.9709627346581946,0.02843646752689983,0.0006007978149055605,False
2021-09-12,599,225258543,4658713,0.0,7744776836.0,0.970914779370668,0.029085220629332022,0.9709147793706681,0.02848369096635388,0.0006015296629781418,False
2021-09-13,600,225836445,4667871,0.0,7744776836.0,0.9708401610811759,0.029159838918824076,0.9708401610811759,0.02855712678149013,0.0006027121373339466,False
2021-09-14,601,226386274,4677775,0.0,7744776836.0,0.9707691675571993,0.02923083244280068,0.9707691675571993,0.0286268415081289,0.0006039909346717812,False
2021-09-15,602,226953125,4688201,0.0,7744776836.0,0.9706959761648579,0.029304023835142044,0.9706959761648579,0.028698686702868865,0.000605337132273181,False
2021-09-16,603,227540479,4698716,0.0,7744776836.0,0.9706201374399421,0.02937986256005789,0.970620137439942,0.02877316773856749,0.0006066948214903993,False
2021-09-17,604,228163698,4707779,0.0,7744776836.0,0.9705396678520899,0.029460332147910065,0.9705396678520899,0.028852467118395352,0.0006078650295147123,False
2021-09-18,605,228687569,4714262,0.0,7744776836.0,0.970472026006354,0.029527973993646005,0.970472026006354,0.02891927188384644,0.0006087021097995651,False
2021-09-19,606,229050966,4720360,0.0,7744776836.0,0.970425104447774,0.029574895552226085,0.970425104447774,0.028965406073064026,0.0006094894791620566,False
2021-09-20,607,229581157,4728733,0.0,7744776836.0,0.9703566465681955,0.029643353431804423,0.9703566465681955,0.029032782836920467,0.0006105705948839556,False
2021-09-21,608,230069837,4738088,0.0,7744776836.0,0.9702935485590021,0.029706451440997983,0.9702935485590021,0.029094672935260288,0.0006117785057376959,False
2021-09-22,609,230604815,4747809,0.0,7744776836.0,0.9702244725854358,0.029775527414564226,0.9702244725854358,0.02916249374031673,0.000613033674247499,False
2021-09-23,610,231152445,4757656,0.0,7744776836.0,0.9701537629947534,0.029846237005246617,0.9701537629947534,0.029231931893460177,0.0006143051117864386,False
2021-09-24,611,231701691,4766356,0.0,7744776836.0,0.9700828447473163,0.029917155252683642,0.9700828447473163,0.029301726803171117,0.0006154284495125251,False
2021-09-25,612,232075693,4771829,0.0,7744776836.0,0.970034553878784,0.029965446121216037,0.970034553878784,0.029349311001890307,0.0006161351193257287,False
2021-09-26,613,232431512,4777361,0.0,7744776836.0,0.9699886107860991,0.030011389213900907,0.969988610786099,0.02939453980672452,0.0006168494071763852,False
2021-09-27,614,232914281,4785135,0.0,7744776836.0,0.9699262760009629,0.030073723999037124,0.9699262760009628,0.029455870818586877,0.0006178531804502469,False
2021-09-28,615,233365258,4794511,0.0,7744776836.0,0.9698680461759402,0.030131953824059806,0.9698680461759401,0.029512890021250963,0.0006190638028088432,False
2021-09-29,616,233856235,4803804,0.0,7744776836.0,0.9698046515797631,0.030195348420236908,0.9698046515797631,0.029575084711969613,0.000620263708267294,False
2021-09-30,617,234346132,4812680,0.0,7744776836.0,0.9697413964324072,0.030258603567592843,0.9697413964324072,0.02963719379660638,0.00062140977098646,False
2021-10-01,618,234868134,4821315,0.0,7744776836.0,0.9696739959106034,0.03032600408939659,0.9696739959106033,0.02970347937343717,0.0006225247159594206,False
2021-10-02,619,235218776,4827259,0.0,7744776836.0,0.9696287212684251,0.030371278731574802,0.9696287212684253,0.029747986530621835,0.0006232922009529675,False
2021-10-03,620,235527819,4831615,0.0,7744776836.0,0.9695888178591283,0.030411182140871695,0.9695888178591283,0.029787327496340013,0.000623854644531684,False
2021-10-04,621,235974883,4838855,0.0,7744776836.0,0.9695310932778438,0.030468906722156196,0.9695310932778438,0.029844117254045562,0.0006247894681106342,False
2021-10-05,622,236397732,4846217,0.0,7744776836.0,0.9694764953198969,0.03052350468010309,0.9694764953198969,0.029897764635861485,0.0006257400442416053,False
2021-10-06,623,236904785,4855353,0.0,7744776836.0,0.9694110250021929,0.030588974997807154,0.9694110250021929,0.02996205531983388,0.000626919677973275,False
2021-10-07,624,237366619,4864310,0.0,7744776836.0,0.9693513933291595,0.030648606670840423,0.9693513933291595,0.030020530471486395,0.0006280761993540287,False
2021-10-08,625,237842039,4871872,0.0,7744776836.0,0.9692900074416038,0.030709992558396293,0.9692900074416038,0.030080939959055523,0.0006290525993407721,False
2021-10-09,626,238182243,4876698,0.0,7744776836.0,0.9692460805464582,0.03075391945354176,0.9692460805464582,0.030124243724561208,0.0006296757289805529,False
2021-10-10,627,238498696,4881452,0.0,7744776836.0,0.969205220363305,0.03079477963669501,0.969205220363305,0.030164490074662754,0.0006302895620322558,False
2021-10-11,628,238886684,4887418,0.0,7744776836.0,0.9691551236325384,0.030844876367461544,0.9691551236325385,0.030213816479811608,0.0006310598876499377,False
2021-10-12,629,239324892,4895389,0.0,7744776836.0,0.9690985425315876,0.03090145746841246,0.9690985425315876,0.030269368370990722,0.0006320890974217349,False
2021-10-13,630,239781314,4904291,0.0,7744776836.0,0.9690396096520915,0.030960390347908536,0.9690396096520915,0.030327151830666383,0.0006332385172421513,False
2021-10-14,631,240234710,4912300,0.0,7744776836.0,0.9689810674875332,0.03101893251246678,0.9689810674875332,0.030384659878920237,0.0006342726335465453,False
2021-10-15,632,240692696,4919505,0.0,7744776836.0,0.968921932665485,0.031078067334514996,0.968921932665485,0.03044286439656426,0.0006352029379507353,False
2021-10-16,633,241034054,4924851,0.0,7744776836.0,0.9688778567666917,0.031122143233308266,0.9688778567666917,0.03048625002369274,0.0006358932096155236,False
2021-10-17,634,241347355,4929210,0.0,7744776836.0,0.9688374035675055,0.031162596432494548,0.9688374035675055,0.03052614039194247,0.0006364560405520766,False
2021-10-18,635,241775141,4935809,0.0,7744776836.0,0.9687821681476788,0.031217831852321173,0.9687821681476788,0.030580523753647896,0.0006373080986732773,False
2021-10-19,636,242206709,4943758,0.0,7744776836.0,0.9687264443987396,0.03127355560126045,0.9687264443987396,0.030635221133439514,0.0006383344678209396,False
2021-10-20,637,242683018,4952429,0.0,7744776836.0,0.9686649437241448,0.03133505627585523,0.9686649437241448,0.03069560221476729,0.0006394540610879391,False
2021-10-21,638,243145068,4960196,0.0,7744776836.0,0.9686052841613473,0.031394715838652734,0.9686052841613473,0.030754258908125883,0.0006404569305268488,False
2021-10-22,639,243637892,4968369,0.0,7744776836.0,0.9685416510818621,0.03145834891813789,0.9685416510818622,0.030816836695744917,0.0006415122223929759,False
2021-10-23,640,244008150,4974256,0.0,7744776836.0,0.9684938436359097,0.03150615636409023,0.9684938436359097,0.030863884016502603,0.0006422723475876278,False
2021-10-24,641,244317353,4978899,0.0,7744776836.0,0.9684539195675282,0.03154608043247174,0.9684539195675282,0.030903208584072365,0.0006428718483993772,False
2021-10-25,642,244769753,4985790,0.0,7744776836.0,0.9683955060057717,0.03160449399422824,0.9683955060057717,0.030960732384878235,0.000643761609350005,False
2021-10-26,643,245196224,4993535,0.0,7744776836.0,0.9683404403777969,0.03165955962220317,0.9683404403777969,0.031014797984038386,0.0006447616381647798,False
2021-10-27,644,245710221,5002670,0.0,7744776836.0,0.9682740734558204,0.03172592654417964,0.9682740734558204,0.031079985401402468,0.0006459411427771706,False
2021-10-28,645,246193247,5011607,0.0,7744776836.0,0.9682117054870295,0.03178829451297052,0.9682117054870295,0.031141199431198176,0.0006470950817723471,False
2021-10-29,646,246687330,5019428,0.0,7744776836.0,0.9681479098463722,0.03185209015362776,0.9681479098463722,0.031203985229975452,0.0006481049236523153,False
2021-10-30,647,247061943,5025432,0.0,7744776836.0,0.9680995400859604,0.031900459914039545,0.9680995400859606,0.03125157975823695,0.0006488801558025939,False
2021-10-31,648,247410790,5030069,0.0,7744776836.0,0.9680544972128878,0.0319455027871122,0.9680544972128877,0.03129602390521353,0.0006494788818986701,False
2021-11-01,649,247868435,5036555,0.0,7744776836.0,0.9679954064205136,0.032004593579486325,0.9679954064205136,0.031354277229944966,0.0006503163495413595,False
2021-11-02,650,248272884,5043629,0.0,7744776836.0,0.9679431842572979,0.03205681574270218,0.9679431842572979,0.03140558600338216,0.0006512297393200187,False
2021-11-03,651,248797676,5052089,0.0,7744776836.0,0.967875423492706,0.03212457650729395,0.967875423492706,0.03147225441887477,0.0006523220884191789,False
2021-11-04,652,249315133,5059658,0.0,7744776836.0,0.9678086098180247,0.03219139018197528,0.9678086098180246,0.03153809078973441,0.0006532993922408741,False
2021-11-05,653,249839415,5068238,0.0,7744776836.0,0.9677409149042652,0.03225908509573484,0.9677409149042652,0.03160467786008134,0.0006544072356534974,False
2021-11-06,654,250245164,5074885,0.0,7744776836.0,0.9676885248859868,0.032311475114013215,0.9676885248859868,0.03165620962251313,0.0006552654915000833,False
2021-11-07,655,250585863,5079504,0.0,7744776836.0,0.9676445340767983,0.032355465923201716,0.9676445340767983,0.031699604029752575,0.0006558618934491401,False
2021-11-08,656,251110911,5086314,0.0,7744776836.0,0.9675767402576712,0.032423259742328875,0.967576740257671,0.0317665185465907,0.0006567411957381802,False
2021-11-09,657,251580325,5094315,0.0,7744776836.0,0.9675161298605041,0.032483870139495906,0.9675161298605042,0.03182609586040756,0.0006577742790883432,False
2021-11-10,658,252153854,5102578,0.0,7744776836.0,0.9674420762096185,0.032557923790381506,0.9674420762096185,0.03189908259869194,0.0006588411916895677,False
2021-11-11,659,252674737,5110254,0.0,7744776836.0,0.9673748201722878,0.03262517982771221,0.9673748201722878,0.03196534751643811,0.0006598323112741011,False
2021-11-12,660,253274490,5119251,0.0,7744776836.0,0.9672973804974334,0.03270261950256664,0.9672973804974333,0.032041625505140635,0.0006609939974260092,False
2021-11-13,661,253670214,5125542,0.0,7744776836.0,0.9672462848999256,0.032753715100074444,0.9672462848999255,0.032091908813265124,0.0006618062868093208,False
2021-11-14,662,254018493,5130270,0.0,7744776836.0,0.9672013153666033,0.03279868463339671,0.9672013153666033,0.03213626787063694,0.0006624167627597733,False
2021-11-15,663,254620079,5137386,0.0,7744776836.0,0.9671236390161106,0.0328763609838893,0.9671236390161108,0.03221302540834115,0.0006633355755481449,False
2021-11-16,664,255126904,5144998,0.0,7744776836.0,0.9670581981376022,0.032941801862397785,0.9670581981376022,0.03227748343089895,0.0006643184314988311,False
2021-11-17,665,255742113,5154150,0.0,7744776836.0,0.9669787627951737,0.03302123720482628,0.9669787627951737,0.03235573707368732,0.0006655001311389626,False
2021-11-18,666,256363770,5162439,0.0,7744776836.0,0.9668984948916352,0.03310150510836488,0.9668984948916352,0.03243493470752344,0.0006665704008414375,False
2021-11-19,667,256978407,5170412,0.0,7744776836.0,0.9668191334054341,0.03318086659456588,0.9668191334054341,0.032513266725714085,0.0006675998688517924,False
2021-11-20,668,257416423,5176440,0.0,7744776836.0,0.9667625770953847,0.033237422904615246,0.9667625770953847,0.032569044704750486,0.0006683781998647637,False
2021-11-21,669,257796215,5181079,0.0,7744776836.0,0.9667135386262278,0.033286461373772246,0.9667135386262277,0.032617484189572846,0.0006689771841993977,False
2021-11-22,670,258500870,5188530,0.0,7744776836.0,0.9666225540807823,0.0333774459192177,0.9666225540807823,0.03270750666727151,0.0006699392519461874,False
2021-11-23,671,259093463,5196540,0.0,7744776836.0,0.9665460388999645,0.0334539611000355,0.9665460388999645,0.03278298760266564,0.0006709734973698602,False
2021-11-24,672,259751368,5205110,0.0,7744776836.0,0.9664610906808058,0.03353890931919423,0.9664610906808058,0.03286682926960453,0.0006720800495896949,False
2021-11-25,673,260348589,5212967,0.0,7744776836.0,0.9663839779359654,0.03361602206403459,0.9663839779359654,0.03294292752427089,0.000673094539763702,False
2021-11-26,674,260962280,5219862,0.0,7744776836.0,0.9663047385966023,0.033695261403397785,0.9663047385966022,0.033021276586206336,0.0006739848171914452,False
2021-11-27,675,261381085,5225727,0.0,7744776836.0,0.966250662797019,0.03374933720298096,0.966250662797019,0.033074595101219004,0.0006747421017619622,False
2021-11-28,676,261770875,5230630,0.0,7744776836.0,0.966200333393312,0.033799666606688004,0.966200333393312,0.03312429143310179,0.0006753751735862154,False
2021-11-29,677,262513214,5238554,0.0,7744776836.0,0.966104483116962,0.033895516883038046,0.966104483116962,0.03321911856828614,0.0006763983147519062,False
2021-11-30,678,263113681,5246577,0.0,7744776836.0,0.9660269512509424,0.03397304874905759,0.9660269512509424,0.03329561451033138,0.0006774342387262041,False
2021-12-01,679,263816145,5255817,0.0,7744776836.0,0.9659362496058369,0.03406375039416307,0.9659362496058369,0.03338512309330019,0.0006786273008628754,False
2021-12-02,680,264523382,5265978,0.0,7744776836.0,0.9658449316744134,0.03415506832558655,0.9658449316744134,0.03347512904373117,0.0006799392818553771,False
2021-12-03,681,265254220,5274569,0.0,7744776836.0,0.9657505663988896,0.034249433601110414,0.9657505663988896,0.03356838505553034,0.0006810485455800678,False
2021-12-04,682,265726430,5280087,0.0,7744776836.0,0.9656895949842188,0.03431040501578114,0.9656895949842189,0.03362864399002032,0.0006817610257608203,False
2021-12-05,683,266146231,5287507,0.0,7744776836.0,0.9656353905818339,0.03436460941816607,0.9656353905818339,0.0336818903273561,0.0006827190908099654,False
2021-12-06,684,266849953,5294966,0.0,7744776836.0,0.9655445265046756,0.03445547349532435,0.9655445265046757,0.033771791303813366,0.000683682191510986,False
2021-12-07,685,267489200,5302689,0.0,7744776836.0,0.9654619873930219,0.03453801260697811,0.9654619873930219,0.03385333322727648,0.0006846793797016258,False
2021-12-08,686,268200544,5310986,0.0,7744776836.0,0.9653701391687202,0.03462986083127986,0.9653701391687202,0.033944110148921534,0.0006857506823583316,False
2021-12-09,687,268898928,5319552,0.0,7744776836.0,0.9652799643302724,0.03472003566972759,0.9652799643302724,0.03403317895162654,0.0006868567181010507,False
2021-12-10,688,269592462,5327568,0.0,7744776836.0,0.9651904157203272,0.034809584279672845,0.9651904157203272,0.03412169254143245,0.0006878917382403967,False
2021-12-11,689,270059366,5333403,0.0,7744776836.0,0.96513012941255,0.03486987058744994,0.96513012941255,0.03418122543821739,0.0006886451492325479,False
2021-12-12,690,270485916,5337997,0.0,7744776836.0,0.9650750535841521,0.034924946415847896,0.965075053584152,0.03423570809264826,0.0006892383231996331,False
2021-12-13,691,271179799,5344930,0.0,7744776836.0,0.9649854599115786,0.03501454008842147,0.9649854599115786,0.0343244065812615,0.0006901335071599731,False
2021-12-14,692,271816596,5352663,0.0,7744776836.0,0.964903237142158,0.035096762857842016,0.964903237142158,0.034405630871298616,0.0006911319865434015,False
2021-12-15,693,272556770,5361688,0.0,7744776836.0,0.9648076664090467,0.03519233359095332,0.9648076664090467,0.03450003630291821,0.0006922972880351178,False
2021-12-16,694,273300997,5369034,0.0,7744776836.0,0.9647115723554982,0.03528842764450185,0.9647115723554982,0.03459518184624423,0.0006932457982576272,False
2021-12-17,695,274068563,5376334,0.0,7744776836.0,0.9646124647871003,0.03538753521289971,0.9646124647871004,0.0346933468439064,0.000694188368993309,False
2021-12-18,696,274598505,5382005,0.0,7744776836.0,0.9645440390582224,0.035455960941777616,0.9645440390582223,0.03476104033735389,0.000694920604423727,False
2021-12-19,697,275083461,5386352,0.0,7744776836.0,0.9644814218892233,0.035518578110776695,0.9644814218892233,0.03482309622484776,0.0006954818859289337,False
2021-12-20,698,275893527,5393631,0.0,7744776836.0,0.9643768267514738,0.035623173248526124,0.964376826751474,0.03492675150336637,0.0006964217451597594,False
2021-12-21,699,276652188,5401189,0.0,7744776836.0,0.9642788689902543,0.03572113100974573,0.9642788689902543,0.03502373338107634,0.0006973976286693873,False
2021-12-22,700,277566671,5411559,0.0,7744776836.0,0.9641607916047641,0.03583920839523593,0.9641607916047641,0.03514047179964477,0.0006987365955911709,False
2021-12-23,701,278578699,5418816,0.0,7744776836.0,0.9640301192792174,0.03596988072078259,0.9640301192792174,0.03527020710658473,0.0006996736141978617,False
2021-12-24,702,279434799,5424511,0.0,7744776836.0,0.9639195802645849,0.036080419735415085,0.9639195802645849,0.03538001078692411,0.0007004089484909724,False
2021-12-25,703,280116791,5428824,0.0,7744776836.0,0.9638315219493563,0.03616847805064373,0.9638315219493563,0.03546751221070303,0.0007009658399406978,False
2021-12-26,704,280692270,5432656,0.0,7744776836.0,0.9637572165158769,0.0362427834841231,0.9637572165158769,0.035541322859105814,0.0007014606250172913,False
2021-12-27,705,282033889,5439626,0.0,7744776836.0,0.9635839876380913,0.03641601236190868,0.9635839876380913,0.03571365177551773,0.0007023605863909492,False
2021-12-28,706,283370260,5447300,0.0,7744776836.0,0.9634114363782812,0.0365885636217188,0.9634114363782812,0.03588521217398187,0.0007033514477369249,False
2021-12-29,707,285075127,5455241,0.0,7744776836.0,0.9631913051806881,0.0368086948193119,0.9631913051806882,0.03610431803538154,0.0007043767839303562,False
2021-12-30,708,287025253,5462660,0.0,7744776836.0,0.9629395063178809,0.037060493682119056,0.9629395063178809,0.036355158962258834,0.0007053347198602225,False
2021-12-31,709,288728291,5469019,0.0,7744776836.0,0.9627196112794488,0.03728038872055112,0.9627196112794488,0.036574232931196625,0.0007061557893544966,False
2022-01-01,710,289931428,5473282,0.0,7744776836.0,0.9625642630976384,0.03743573690236154,0.9625642630976385,0.03672903067752126,0.000706706224840279,False
2022-01-02,711,290849939,5476678,0.0,7744776836.0,0.962445665619693,0.03755433438030699,0.962445665619693,0.036847189666395705,0.0007071447139112893,False
2022-01-03,712,293188320,5482492,0.0,7744776836.0,0.9621437355512719,0.03785626444872814,0.9621437355512719,0.03714836903532955,0.0007078954133985843,False
2022-01-04,713,295801747,5491173,0.0,7744776836.0,0.9618062917416772,0.03819370825832276,0.9618062917416773,0.03748469196046438,0.0007090162978583725,False
2022-01-05,714,298385756,5498943,0.0,7744776836.0,0.9614726463630281,0.03852735363697186,0.9614726463630282,0.03781733408231674,0.0007100195546551188,False
2022-01-06,715,301054978,5506555,0.0,7744776836.0,0.9611279983432695,0.0388720016567305,0.9611279983432695,0.0381609992461247,0.0007110024106058051,False
2022-01-07,716,304008616,5513806,0.0,7744776836.0,0.9607466267346945,0.039253373265305536,0.9607466267346945,0.038541434610808716,0.0007119386544968227,False
2022-01-08,717,306145200,5519014,0.0,7744776836.0,0.9604707525493895,0.03952924745061047,0.9604707525493895,0.03881663634290934,0.0007126111077011283,False
2022-01-09,718,308150282,5523075,0.0,7744776836.0,0.9602118578074933,0.03978814219250668,0.9602118578074934,0.0390750067314141,0.0007131354610925809,False
2022-01-10,719,311401997,5529985,0.0,7744776836.0,0.9597919987116333,0.04020800128836662,0.9597919987116335,0.03949397361305712,0.0007140276753095071,False
2022-01-11,720,314432404,5539088,0.0,7744776836.0,0.9594007147451395,0.04059928525486051,0.9594007147451394,0.03988408220675553,0.0007152030481049745,False
2022-01-12,721,317879058,5548116,0.0,7744776836.0,0.9589556852661778,0.041044314733822244,0.9589556852661777,0.04032794599686772,0.0007163687369545272,False
2022-01-13,722,321066163,5556348,0.0,7744776836.0,0.958544168566925,0.041455831433075005,0.958544168566925,0.0407383997862169,0.000717431646858107,False
2022-01-14,723,324382616,5564318,0.0,7744776836.0,0.9581159505471901,0.041884049452809824,0.9581159505471902,0.0411655887252992,0.0007184607275106255,False
2022-01-15,724,326810379,5570448,0.0,7744776836.0,0.9578024795393859,0.042197520460614084,0.9578024795393859,0.04147826823192404,0.0007192522286900405,False
2022-01-16,725,328981578,5574962,0.0,7744776836.0,0.9575221358902433,0.04247786410975677,0.9575221358902433,0.041758029036641955,0.0007198350731148169,False
2022-01-17,726,331759391,5581472,0.0,7744776836.0,0.9571634666788739,0.042836533321126156,0.9571634666788739,0.042115857681505955,0.0007206756396201989,False
2022-01-18,727,335523995,5590572,0.0,7744776836.0,0.9566773837251984,0.04332261627480159,0.9566773837251984,0.042600765649743765,0.0007218506250578296,False
2022-01-19,728,339607276,5600509,0.0,7744776836.0,0.9561501534270935,0.04384984657290647,0.9561501534270935,0.0431267128895746,0.0007231336833318666,False
2022-01-20,729,343341570,5610150,0.0,7744776836.0,0.9556679840787603,0.04433201592123964,0.9556679840787604,0.04360763739894028,0.0007243785222993609,False
2022-01-21,730,347151687,5620108,0.0,7744776836.0,0.9551760245193461,0.04482397548065386,0.9551760245193461,0.04409831118857561,0.000725664292078254,False
2022-01-22,731,349801473,5626133,0.0,7744776836.0,0.9548338860618915,0.04516611393810857,0.9548338860618915,0.044439671702375186,0.0007264422357333886,False
2022-01-23,732,352184811,5631303,0.0,7744776836.0,0.9545261511780505,0.04547384882194945,0.9545261511780505,0.044746739039544355,0.0007271097824050976,False
2022-01-24,733,355817671,5640214,0.0,7744776836.0,0.9540570789146493,0.04594292108535069,0.9540570789146493,0.04521466072105167,0.0007282603642990237,False
2022-01-25,734,359471485,5650697,0.0,7744776836.0,0.9535853010858788,0.04641469891412117,0.9535853010858788,0.045685084992421854,0.0007296139216993186,False
2022-01-26,735,363233158,5661409,0.0,7744776836.0,0.9530995965808098,0.04690040341919027,0.9530995965808097,0.0461694063717758,0.0007309970474144725,False
2022-01-27,736,366932890,5671713,0.0,7744776836.0,0.9526218898529926,0.04737811014700747,0.9526218898529925,0.04664578265454362,0.0007323274924638513,False
2022-01-28,737,370611819,5684057,0.0,7744776836.0,0.9521468691935334,0.04785313080646653,0.9521468691935334,0.04711920946562443,0.0007339213408421055,False
2022-01-29,738,373175361,5691951,0.0,7744776836.0,0.9518158664991648,0.0481841335008352,0.9518158664991648,0.04744919289240576,0.0007349406084294305,False
2022-01-30,739,375352380,5697504,0.0,7744776836.0,0.9515347713758191,0.04846522862418085,0.9515347713758192,0.04772957101639591,0.0007356576077849431,False
2022-01-31,740,379211855,5707928,0.0,7744776836.0,0.9510364387470389,0.048963561252961064,0.9510364387470389,0.04822655770581328,0.0007370035471477852,False
2022-02-01,741,382341587,5720605,0.0,7744776836.0,0.9506323300081723,0.04936766999182777,0.9506323300081723,0.04862902959958187,0.0007386403922459,False
2022-02-02,742,385526232,5732521,0.0,7744776836.0,0.9502211309423455,0.04977886905765454,0.9502211309423454,0.049038690080081736,0.000740178977572802,False
2022-02-03,743,388720309,5744164,0.0,7744776836.0,0.9498087140234804,0.05019128597651952,0.9498087140234804,0.04944960366318294,0.000741682313336575,False
2022-02-04,744,391675874,5757335,0.0,7744776836.0,0.9494270936020551,0.05057290639794492,0.9494270936020551,0.04982952345458647,0.0007433829433584469,False
